name cp-unconnected-plain cp-fc-unconnected-plain clique-unconnected-plain mcssize generator vertices
mcs70_b06m_s15.A91 0.025863 0.031399 6 mcs70 bvg 15
mcs70_b06m_s15.A92 0.027296 0.029891 6 mcs70 bvg 15
mcs70_b06m_s15.A93 0.022348 0.022818 6 mcs70 bvg 15
mcs70_b06m_s15.A94 0.029406 0.028499 6 mcs70 bvg 15
mcs70_b06m_s15.A95 0.018851 0.018579 5 mcs70 bvg 15
mcs70_b06m_s15.A96 0.029470 0.030266 6 mcs70 bvg 15
mcs70_b06m_s15.A97 0.018026 0.015190 5 mcs70 bvg 15
mcs70_b06m_s15.A98 0.033303 0.030657 6 mcs70 bvg 15
mcs70_b06m_s15.A99 0.010539 0.010080 6 mcs70 bvg 15
mcs70_b06m_s20.A00 0.289493 0.215658 61 mcs70 bvg 20
mcs70_b06m_s20.A01 0.250331 0.218471 46 mcs70 bvg 20
mcs70_b06m_s20.A02 0.310483 0.277608 54 mcs70 bvg 20
mcs70_b06m_s20.A03 0.393832 0.327568 52 mcs70 bvg 20
mcs70_b06m_s20.A04 0.294050 0.212722 51 mcs70 bvg 20
mcs70_b06m_s20.A05 0.411960 0.261538 51 mcs70 bvg 20
mcs70_b06m_s20.A06 0.372484 0.308378 70 mcs70 bvg 20
mcs70_b06m_s20.A07 0.251408 0.198198 42 mcs70 bvg 20
mcs70_b06m_s20.A08 0.328434 0.315426 41 mcs70 bvg 20
mcs70_b06m_s20.A09 0.194333 0.151021 54 mcs70 bvg 20
mcs70_b06m_s20.A10 0.469136 0.421651 61 mcs70 bvg 20
mcs70_b06m_s20.A11 0.155499 0.136634 51 mcs70 bvg 20
mcs70_b06m_s20.A12 0.230163 0.196480 66 mcs70 bvg 20
mcs70_b06m_s20.A13 0.117442 0.091611 49 mcs70 bvg 20
mcs70_b06m_s20.A14 0.209572 0.180671 44 mcs70 bvg 20
mcs70_b06m_s20.A15 0.304519 0.275346 58 mcs70 bvg 20
mcs70_b06m_s20.A16 0.315864 0.281538 60 mcs70 bvg 20
mcs70_b06m_s20.A17 0.203001 0.134861 48 mcs70 bvg 20
mcs70_b06m_s20.A18 0.197486 0.167605 49 mcs70 bvg 20
mcs70_b06m_s20.A19 0.223830 0.252235 43 mcs70 bvg 20
mcs70_b06m_s20.A20 0.271000 0.216386 52 mcs70 bvg 20
mcs70_b06m_s20.A21 0.231312 0.186887 52 mcs70 bvg 20
mcs70_b06m_s20.A22 0.444487 0.471946 47 mcs70 bvg 20
mcs70_b06m_s20.A23 0.321507 0.266335 48 mcs70 bvg 20
mcs70_b06m_s20.A24 0.162821 0.209731 44 mcs70 bvg 20
mcs70_b06m_s20.A25 0.146857 0.115917 49 mcs70 bvg 20
mcs70_b06m_s20.A26 0.233553 0.215447 49 mcs70 bvg 20
mcs70_b06m_s20.A27 0.374997 0.457034 44 mcs70 bvg 20
mcs70_b06m_s20.A28 0.259651 0.189759 62 mcs70 bvg 20
mcs70_b06m_s20.A29 0.280071 0.249600 49 mcs70 bvg 20
mcs70_b06m_s20.A30 0.181527 0.219528 42 mcs70 bvg 20
mcs70_b06m_s20.A31 0.268955 0.237913 38 mcs70 bvg 20
mcs70_b06m_s20.A32 0.437796 0.345068 55 mcs70 bvg 20
mcs70_b06m_s20.A33 0.190204 0.223444 41 mcs70 bvg 20
mcs70_b06m_s20.A34 0.238789 0.182803 54 mcs70 bvg 20
mcs70_b06m_s20.A35 0.295099 0.317734 61 mcs70 bvg 20
mcs70_b06m_s20.A36 0.064624 0.046676 31 mcs70 bvg 20
mcs70_b06m_s20.A37 0.195995 0.202147 37 mcs70 bvg 20
mcs70_b06m_s20.A38 0.216847 0.199107 38 mcs70 bvg 20
mcs70_b06m_s20.A39 0.294117 0.234855 38 mcs70 bvg 20
mcs70_b06m_s20.A40 0.301199 0.275710 43 mcs70 bvg 20
mcs70_b06m_s20.A41 0.148375 0.118926 49 mcs70 bvg 20
mcs70_b06m_s20.A42 0.436040 0.414309 34 mcs70 bvg 20
mcs70_b06m_s20.A43 0.136953 0.125357 52 mcs70 bvg 20
mcs70_b06m_s20.A44 0.166592 0.133796 40 mcs70 bvg 20
mcs70_b06m_s20.A45 0.249781 0.289728 38 mcs70 bvg 20
mcs70_b06m_s20.A46 0.201492 0.164457 46 mcs70 bvg 20
mcs70_b06m_s20.A47 0.144747 0.123976 42 mcs70 bvg 20
mcs70_b06m_s20.A48 0.518458 0.415861 45 mcs70 bvg 20
mcs70_b06m_s20.A49 0.176114 0.124719 37 mcs70 bvg 20
mcs70_b06m_s20.A50 0.330089 0.299111 64 mcs70 bvg 20
mcs70_b06m_s20.A51 0.198112 0.155648 58 mcs70 bvg 20
mcs70_b06m_s20.A52 0.181816 0.130818 35 mcs70 bvg 20
mcs70_b06m_s20.A53 0.205185 0.200515 56 mcs70 bvg 20
mcs70_b06m_s20.A54 0.336828 0.305700 41 mcs70 bvg 20
mcs70_b06m_s20.A55 0.284609 0.240088 43 mcs70 bvg 20
mcs70_b06m_s20.A56 0.170459 0.130098 42 mcs70 bvg 20
mcs70_b06m_s20.A57 0.206813 0.160443 42 mcs70 bvg 20
mcs70_b06m_s20.A58 0.474636 0.425137 37 mcs70 bvg 20
mcs70_b06m_s20.A59 0.174093 0.117344 38 mcs70 bvg 20
mcs70_b06m_s20.A60 0.287588 0.251284 52 mcs70 bvg 20
mcs70_b06m_s20.A61 0.359580 0.264553 44 mcs70 bvg 20
mcs70_b06m_s20.A62 0.257462 0.181492 52 mcs70 bvg 20
mcs70_b06m_s20.A63 0.677694 0.574634 47 mcs70 bvg 20
mcs70_b06m_s20.A64 0.390604 0.377195 51 mcs70 bvg 20
mcs70_b06m_s20.A65 0.231369 0.166559 40 mcs70 bvg 20
mcs70_b06m_s20.A66 0.333797 0.261044 38 mcs70 bvg 20
mcs70_b06m_s20.A67 0.210960 0.201614 36 mcs70 bvg 20
mcs70_b06m_s20.A68 0.068395 0.051792 41 mcs70 bvg 20
mcs70_b06m_s20.A69 0.259423 0.236592 42 mcs70 bvg 20
mcs70_b06m_s20.A70 0.455091 0.417432 60 mcs70 bvg 20
mcs70_b06m_s20.A71 0.168438 0.147720 61 mcs70 bvg 20
mcs70_b06m_s20.A72 0.322197 0.308909 35 mcs70 bvg 20
mcs70_b06m_s20.A73 0.273677 0.222830 56 mcs70 bvg 20
mcs70_b06m_s20.A74 0.176946 0.216861 32 mcs70 bvg 20
mcs70_b06m_s20.A75 0.412989 0.435199 54 mcs70 bvg 20
mcs70_b06m_s20.A76 0.283572 0.264956 54 mcs70 bvg 20
mcs70_b06m_s20.A77 0.283002 0.252495 52 mcs70 bvg 20
mcs70_b06m_s20.A78 0.132193 0.134060 30 mcs70 bvg 20
mcs70_b06m_s20.A79 0.294936 0.321153 44 mcs70 bvg 20
mcs70_b06m_s20.A80 0.342408 0.290997 34 mcs70 bvg 20
mcs70_b06m_s20.A81 0.184798 0.158573 47 mcs70 bvg 20
mcs70_b06m_s20.A82 0.181092 0.133265 61 mcs70 bvg 20
mcs70_b06m_s20.A83 0.350035 0.289841 49 mcs70 bvg 20
mcs70_b06m_s20.A84 0.215435 0.202019 32 mcs70 bvg 20
mcs70_b06m_s20.A85 0.135113 0.172136 35 mcs70 bvg 20
mcs70_b06m_s20.A86 0.287974 0.250787 67 mcs70 bvg 20
mcs70_b06m_s20.A87 0.214795 0.174592 45 mcs70 bvg 20
mcs70_b06m_s20.A88 0.310536 0.285022 64 mcs70 bvg 20
mcs70_b06m_s20.A89 0.075138 0.056351 29 mcs70 bvg 20
mcs70_b06m_s20.A90 0.065811 0.043607 38 mcs70 bvg 20
mcs70_b06m_s20.A91 0.313148 0.318848 33 mcs70 bvg 20
mcs70_b06m_s20.A92 0.102321 0.094331 37 mcs70 bvg 20
mcs70_b06m_s20.A93 0.157356 0.116436 39 mcs70 bvg 20
mcs70_b06m_s20.A94 0.292534 0.275656 51 mcs70 bvg 20
mcs70_b06m_s20.A95 0.194268 0.151328 58 mcs70 bvg 20
mcs70_b06m_s20.A96 0.192723 0.131917 46 mcs70 bvg 20
mcs70_b06m_s20.A97 0.188580 0.193916 55 mcs70 bvg 20
mcs70_b06m_s20.A98 0.283398 0.221093 39 mcs70 bvg 20
mcs70_b06m_s20.A99 0.371688 0.352493 33 mcs70 bvg 20
mcs70_b06m_s25.A00 8.449228 6.332179 2456 mcs70 bvg 25
mcs70_b06m_s25.A01 3.747396 2.244875 1788 mcs70 bvg 25
mcs70_b06m_s25.A02 1.287533 0.667876 1614 mcs70 bvg 25
mcs70_b06m_s25.A03 2.274846 1.625403 807 mcs70 bvg 25
mcs70_b06m_s25.A04 4.129883 2.724556 676 mcs70 bvg 25
mcs70_b06m_s25.A05 1.857819 1.398709 681 mcs70 bvg 25
mcs70_b06m_s25.A06 6.892675 4.265141 2112 mcs70 bvg 25
mcs70_b06m_s25.A07 4.400430 3.181747 1508 mcs70 bvg 25
mcs70_b06m_s25.A08 3.938702 3.132809 899 mcs70 bvg 25
mcs70_b06m_s25.A09 6.531764 4.351932 622 mcs70 bvg 25
mcs70_b06m_s25.A10 3.278150 2.261847 1376 mcs70 bvg 25
mcs70_b06m_s25.A11 4.930288 3.700162 846 mcs70 bvg 25
mcs70_b06m_s25.A12 6.141344 4.172958 1821 mcs70 bvg 25
mcs70_b06m_s25.A13 12.555583 8.588623 689 mcs70 bvg 25
mcs70_b06m_s25.A14 2.803707 1.784734 2275 mcs70 bvg 25
mcs70_b06m_s25.A15 9.812736 7.979698 919 mcs70 bvg 25
mcs70_b06m_s25.A16 10.612851 7.115972 849 mcs70 bvg 25
mcs70_b06m_s25.A17 3.026022 1.810641 1419 mcs70 bvg 25
mcs70_b06m_s25.A18 7.095475 4.649198 1520 mcs70 bvg 25
mcs70_b06m_s25.A19 3.586552 2.766997 1475 mcs70 bvg 25
mcs70_b06m_s25.A20 1.525640 0.950107 696 mcs70 bvg 25
mcs70_b06m_s25.A21 3.093854 2.225639 1171 mcs70 bvg 25
mcs70_b06m_s25.A22 6.793365 4.852421 1717 mcs70 bvg 25
mcs70_b06m_s25.A23 8.239585 6.219333 1432 mcs70 bvg 25
mcs70_b06m_s25.A24 1.461936 0.906152 1036 mcs70 bvg 25
mcs70_b06m_s25.A25 9.737343 6.707240 1609 mcs70 bvg 25
mcs70_b06m_s25.A26 2.832410 2.271507 636 mcs70 bvg 25
mcs70_b06m_s25.A27 2.142864 1.703666 729 mcs70 bvg 25
mcs70_b06m_s25.A28 4.018219 2.509961 2306 mcs70 bvg 25
mcs70_b06m_s25.A29 2.211876 1.509445 1457 mcs70 bvg 25
mcs70_b06m_s25.A30 6.816034 4.706566 2242 mcs70 bvg 25
mcs70_b06m_s25.A31 1.250289 0.762738 1151 mcs70 bvg 25
mcs70_b06m_s25.A32 4.919106 3.151200 1502 mcs70 bvg 25
mcs70_b06m_s25.A33 3.894638 2.340920 1452 mcs70 bvg 25
mcs70_b06m_s25.A34 4.215223 2.891027 1493 mcs70 bvg 25
mcs70_b06m_s25.A35 6.804152 4.900532 1500 mcs70 bvg 25
mcs70_b06m_s25.A36 3.932591 2.816609 1252 mcs70 bvg 25
mcs70_b06m_s25.A37 0.773875 0.479436 482 mcs70 bvg 25
mcs70_b06m_s25.A38 5.078541 3.486195 1426 mcs70 bvg 25
mcs70_b06m_s25.A39 3.312086 2.079390 1501 mcs70 bvg 25
mcs70_b06m_s25.A40 4.029490 2.756819 1203 mcs70 bvg 25
mcs70_b06m_s25.A41 9.206584 6.407781 1910 mcs70 bvg 25
mcs70_b06m_s25.A42 4.703976 3.292127 1993 mcs70 bvg 25
mcs70_b06m_s25.A43 12.116718 8.580743 1940 mcs70 bvg 25
mcs70_b06m_s25.A44 3.603204 2.445824 1433 mcs70 bvg 25
mcs70_b06m_s25.A45 13.638491 8.984119 2405 mcs70 bvg 25
mcs70_b06m_s25.A46 3.794041 2.573357 1231 mcs70 bvg 25
mcs70_b06m_s25.A47 4.202023 3.256335 796 mcs70 bvg 25
mcs70_b06m_s25.A48 7.308126 4.946811 2360 mcs70 bvg 25
mcs70_b06m_s25.A49 6.422722 4.177556 1279 mcs70 bvg 25
mcs70_b06m_s25.A50 1.996538 1.389628 1294 mcs70 bvg 25
mcs70_b06m_s25.A51 3.192038 2.289562 1426 mcs70 bvg 25
mcs70_b06m_s25.A52 3.449116 2.273140 853 mcs70 bvg 25
mcs70_b06m_s25.A53 3.981244 2.524803 1113 mcs70 bvg 25
mcs70_b06m_s25.A54 1.014853 0.660089 556 mcs70 bvg 25
mcs70_b06m_s25.A55 2.925076 2.018112 623 mcs70 bvg 25
mcs70_b06m_s25.A56 3.363951 2.047299 935 mcs70 bvg 25
mcs70_b06m_s25.A57 8.764773 6.780629 1170 mcs70 bvg 25
mcs70_b06m_s25.A58 4.045190 2.591339 1570 mcs70 bvg 25
mcs70_b06m_s25.A59 3.234631 2.470497 1492 mcs70 bvg 25
mcs70_b06m_s25.A60 8.131854 5.446152 1468 mcs70 bvg 25
mcs70_b06m_s25.A61 8.118436 6.034574 1141 mcs70 bvg 25
mcs70_b06m_s25.A62 5.944188 4.565972 1544 mcs70 bvg 25
mcs70_b06m_s25.A63 7.337416 5.206355 2405 mcs70 bvg 25
mcs70_b06m_s25.A64 4.231090 2.830105 749 mcs70 bvg 25
mcs70_b06m_s25.A65 6.695553 5.004988 1048 mcs70 bvg 25
mcs70_b06m_s25.A66 3.012205 1.952977 2480 mcs70 bvg 25
mcs70_b06m_s25.A67 5.360910 3.621951 901 mcs70 bvg 25
mcs70_b06m_s25.A68 7.423997 5.054723 1731 mcs70 bvg 25
mcs70_b06m_s25.A69 1.140107 0.736752 663 mcs70 bvg 25
mcs70_b06m_s25.A70 7.705598 5.605432 2249 mcs70 bvg 25
mcs70_b06m_s25.A71 3.306672 2.417488 852 mcs70 bvg 25
mcs70_b06m_s25.A72 10.456526 7.875235 2285 mcs70 bvg 25
mcs70_b06m_s25.A73 13.568340 9.689372 2594 mcs70 bvg 25
mcs70_b06m_s25.A74 3.304943 1.990950 789 mcs70 bvg 25
mcs70_b06m_s25.A75 3.643522 2.414395 976 mcs70 bvg 25
mcs70_b06m_s25.A76 3.663090 2.095249 1163 mcs70 bvg 25
mcs70_b06m_s25.A77 6.013870 4.403513 1047 mcs70 bvg 25
mcs70_b06m_s25.A78 3.414787 2.461481 530 mcs70 bvg 25
mcs70_b06m_s25.A79 6.313077 4.758325 1562 mcs70 bvg 25
mcs70_b06m_s25.A80 3.491601 2.486296 2535 mcs70 bvg 25
mcs70_b06m_s25.A81 2.743363 1.709201 1248 mcs70 bvg 25
mcs70_b06m_s25.A82 3.691644 2.465190 950 mcs70 bvg 25
mcs70_b06m_s25.A83 6.638430 4.215213 2136 mcs70 bvg 25
mcs70_b06m_s25.A84 2.654805 1.667869 1330 mcs70 bvg 25
mcs70_b06m_s25.A85 4.895962 3.492612 2237 mcs70 bvg 25
mcs70_b06m_s25.A86 12.708407 8.636773 1120 mcs70 bvg 25
mcs70_b06m_s25.A87 1.731518 1.172154 806 mcs70 bvg 25
mcs70_b06m_s25.A88 4.020778 2.695912 1378 mcs70 bvg 25
mcs70_b06m_s25.A89 4.268346 3.228463 1267 mcs70 bvg 25
mcs70_b06m_s25.A90 4.065947 2.246016 1890 mcs70 bvg 25
mcs70_b06m_s25.A91 2.561264 1.765836 1376 mcs70 bvg 25
mcs70_b06m_s25.A92 3.540041 2.892649 2303 mcs70 bvg 25
mcs70_b06m_s25.A93 1.641546 1.186418 1655 mcs70 bvg 25
mcs70_b06m_s25.A94 5.198206 4.078321 1314 mcs70 bvg 25
mcs70_b06m_s25.A95 20.449984 15.810992 1038 mcs70 bvg 25
mcs70_b06m_s25.A96 4.234778 3.530318 1052 mcs70 bvg 25
mcs70_b06m_s25.A97 3.177033 2.552514 1576 mcs70 bvg 25
mcs70_b06m_s25.A98 8.058074 5.427509 1652 mcs70 bvg 25
mcs70_b06m_s25.A99 1.331232 0.726638 1232 mcs70 bvg 25
mcs70_b06m_s30.A00 5.905880 2.947048 45332 mcs70 bvg 30
mcs70_b06m_s30.A01 45.156391 29.369547 29967 mcs70 bvg 30
mcs70_b06m_s30.A02 56.579563 33.878639 17896 mcs70 bvg 30
mcs70_b06m_s30.A03 22.530357 14.690946 11571 mcs70 bvg 30
mcs70_b06m_s30.A04 17.255564 8.613447 12497 mcs70 bvg 30
mcs70_b06m_s30.A05 39.884193 23.238037 23540 mcs70 bvg 30
mcs70_b06m_s30.A06 25.959280 16.509619 21721 mcs70 bvg 30
mcs70_b06m_s30.A07 63.881306 39.150639 91194 mcs70 bvg 30
mcs70_b06m_s30.A08 61.555496 30.552551 16837 mcs70 bvg 30
mcs70_b06m_s30.A09 11.887322 7.260161 17550 mcs70 bvg 30
mcs70_b06m_s30.A10 51.488464 25.914911 40265 mcs70 bvg 30
mcs70_b06m_s30.A11 92.948944 61.184311 52126 mcs70 bvg 30
mcs70_b06m_s30.A12 49.617001 28.520201 13624 mcs70 bvg 30
mcs70_b06m_s30.A13 35.977760 19.694872 45383 mcs70 bvg 30
mcs70_b06m_s30.A14 54.847256 34.868530 39903 mcs70 bvg 30
mcs70_b06m_s30.A15 70.156784 41.048965 27009 mcs70 bvg 30
mcs70_b06m_s30.A16 63.367016 40.182926 102768 mcs70 bvg 30
mcs70_b06m_s30.A17 58.350658 33.228115 18929 mcs70 bvg 30
mcs70_b06m_s30.A18 20.941835 10.208715 38841 mcs70 bvg 30
mcs70_b06m_s30.A19 36.340904 21.405840 13915 mcs70 bvg 30
mcs70_b06m_s30.A20 25.717623 12.769847 21627 mcs70 bvg 30
mcs70_b06m_s30.A21 6.834785 3.348505 37932 mcs70 bvg 30
mcs70_b06m_s30.A22 109.904541 58.283756 48411 mcs70 bvg 30
mcs70_b06m_s30.A23 33.781761 20.172314 42884 mcs70 bvg 30
mcs70_b06m_s30.A24 54.711658 35.345985 38199 mcs70 bvg 30
mcs70_b06m_s30.A25 46.226715 25.759857 13981 mcs70 bvg 30
mcs70_b06m_s30.A26 69.039505 42.545456 28489 mcs70 bvg 30
mcs70_b06m_s30.A27 130.052216 75.910446 31855 mcs70 bvg 30
mcs70_b06m_s30.A28 27.641279 16.093691 19619 mcs70 bvg 30
mcs70_b06m_s30.A29 46.788258 26.193085 39168 mcs70 bvg 30
mcs70_b06m_s30.A30 65.853989 36.779339 49247 mcs70 bvg 30
mcs70_b06m_s30.A31 26.731724 12.246798 103747 mcs70 bvg 30
mcs70_b06m_s30.A32 77.553185 40.021046 19991 mcs70 bvg 30
mcs70_b06m_s30.A33 33.555313 18.751476 70956 mcs70 bvg 30
mcs70_b06m_s30.A34 28.186411 16.078514 16922 mcs70 bvg 30
mcs70_b06m_s30.A35 22.934181 14.098007 10282 mcs70 bvg 30
mcs70_b06m_s30.A36 45.739841 29.681108 56396 mcs70 bvg 30
mcs70_b06m_s30.A37 6.578140 3.273918 26006 mcs70 bvg 30
mcs70_b06m_s30.A38 11.251045 6.308614 24163 mcs70 bvg 30
mcs70_b06m_s30.A39 97.017532 51.238384 31081 mcs70 bvg 30
mcs70_b06m_s30.A40 33.237923 21.649628 13580 mcs70 bvg 30
mcs70_b06m_s30.A41 56.485806 33.716873 62665 mcs70 bvg 30
mcs70_b06m_s30.A42 13.323526 5.193876 32198 mcs70 bvg 30
mcs70_b06m_s30.A43 61.329212 38.136604 25754 mcs70 bvg 30
mcs70_b06m_s30.A44 16.200241 11.061347 12227 mcs70 bvg 30
mcs70_b06m_s30.A45 121.231743 73.255951 33809 mcs70 bvg 30
mcs70_b06m_s30.A46 72.001114 40.737934 27619 mcs70 bvg 30
mcs70_b06m_s30.A47 65.553993 35.686527 16697 mcs70 bvg 30
mcs70_b06m_s30.A48 54.103474 35.917847 7657 mcs70 bvg 30
mcs70_b06m_s30.A49 43.019447 23.126364 43320 mcs70 bvg 30
mcs70_b06m_s30.A50 64.478104 36.043232 28186 mcs70 bvg 30
mcs70_b06m_s30.A51 100.293877 56.138981 28192 mcs70 bvg 30
mcs70_b06m_s30.A52 16.735760 7.925602 40937 mcs70 bvg 30
mcs70_b06m_s30.A53 33.872314 17.944044 41598 mcs70 bvg 30
mcs70_b06m_s30.A54 82.591293 43.960697 30849 mcs70 bvg 30
mcs70_b06m_s30.A55 10.368752 4.631441 7427 mcs70 bvg 30
mcs70_b06m_s30.A56 26.650221 14.487098 15418 mcs70 bvg 30
mcs70_b06m_s30.A57 31.540920 17.133780 31250 mcs70 bvg 30
mcs70_b06m_s30.A58 120.518929 79.317116 80915 mcs70 bvg 30
mcs70_b06m_s30.A59 6.485054 3.188757 9103 mcs70 bvg 30
mcs70_b06m_s30.A60 14.802581 7.399131 42226 mcs70 bvg 30
mcs70_b06m_s30.A61 28.675665 18.626099 50965 mcs70 bvg 30
mcs70_b06m_s30.A62 69.599243 39.840275 113572 mcs70 bvg 30
mcs70_b06m_s30.A63 61.514683 39.153385 17436 mcs70 bvg 30
mcs70_b06m_s30.A64 19.361191 9.841488 61197 mcs70 bvg 30
mcs70_b06m_s30.A65 112.508789 79.539162 58113 mcs70 bvg 30
mcs70_b06m_s30.A66 188.351654 107.709808 15176 mcs70 bvg 30
mcs70_b06m_s30.A67 177.169083 111.782921 54675 mcs70 bvg 30
mcs70_b06m_s30.A68 54.864761 32.703777 32172 mcs70 bvg 30
mcs70_b06m_s30.A69 32.647099 19.228107 32085 mcs70 bvg 30
mcs70_b06m_s30.A70 32.454971 17.757046 38138 mcs70 bvg 30
mcs70_b06m_s30.A71 39.858059 21.501669 58521 mcs70 bvg 30
mcs70_b06m_s30.A72 90.553551 47.201717 40148 mcs70 bvg 30
mcs70_b06m_s30.A73 33.815628 18.398838 31802 mcs70 bvg 30
mcs70_b06m_s30.A74 70.780434 38.244961 33577 mcs70 bvg 30
mcs70_b06m_s30.A75 81.957680 38.415115 37165 mcs70 bvg 30
mcs70_b06m_s30.A76 150.499847 95.339760 33916 mcs70 bvg 30
mcs70_b06m_s30.A77 23.080976 13.471996 27854 mcs70 bvg 30
mcs70_b06m_s30.A78 72.695198 41.445896 33133 mcs70 bvg 30
mcs70_b06m_s30.A79 44.912659 26.853872 34956 mcs70 bvg 30
mcs70_b06m_s30.A80 6.528306 3.736163 18940 mcs70 bvg 30
mcs70_b06m_s30.A81 53.841549 32.749683 19887 mcs70 bvg 30
mcs70_b06m_s30.A82 58.468086 36.267162 20194 mcs70 bvg 30
mcs70_b06m_s30.A83 182.335220 105.003021 31930 mcs70 bvg 30
mcs70_b06m_s30.A84 22.661688 12.379742 20794 mcs70 bvg 30
mcs70_b06m_s30.A85 95.614662 57.275341 11974 mcs70 bvg 30
mcs70_b06m_s30.A86 91.592651 47.968948 29707 mcs70 bvg 30
mcs70_b06m_s30.A87 111.271759 73.152359 63902 mcs70 bvg 30
mcs70_b06m_s30.A88 19.104408 9.901170 32439 mcs70 bvg 30
mcs70_b06m_s30.A89 35.370708 22.076981 29117 mcs70 bvg 30
mcs70_b06m_s30.A90 55.132473 34.065304 25260 mcs70 bvg 30
mcs70_b06m_s30.A91 5.221789 2.261080 17293 mcs70 bvg 30
mcs70_b06m_s30.A92 46.591080 27.287470 25815 mcs70 bvg 30
mcs70_b06m_s30.A93 28.436348 16.350388 31986 mcs70 bvg 30
mcs70_b06m_s30.A94 66.124046 38.080036 36743 mcs70 bvg 30
mcs70_b06m_s30.A95 15.633199 9.059452 96671 mcs70 bvg 30
mcs70_b06m_s30.A96 133.170837 76.849007 32369 mcs70 bvg 30
mcs70_b06m_s30.A97 30.712543 18.077641 24596 mcs70 bvg 30
mcs70_b06m_s30.A98 8.279953 4.416663 29538 mcs70 bvg 30
mcs70_b06m_s30.A99 31.602280 17.998367 34850 mcs70 bvg 30
mcs70_b06m_s35.A00 1276.111084 545.117249 2251017 mcs70 bvg 35
mcs70_b06m_s35.A01 1520.677856 824.380432 1532955 mcs70 bvg 35
mcs70_b06m_s35.A02 3600.000000 2237.997314 3600000 mcs70 bvg 35
mcs70_b06m_s35.A03 68.895226 24.829832 553627 mcs70 bvg 35
mcs70_b06m_s35.A04 753.488037 313.929810 1280162 mcs70 bvg 35
mcs70_b06m_s35.A05 1875.909424 999.733826 1423325 mcs70 bvg 35
mcs70_b06m_s35.A06 302.150482 157.257950 3213456 mcs70 bvg 35
mcs70_b06m_s35.A07 1013.508972 534.297729 2169363 mcs70 bvg 35
mcs70_b06m_s35.A08 1007.243652 386.413696 2795678 mcs70 bvg 35
mcs70_b06m_s35.A09 1680.207397 777.989685 1539075 mcs70 bvg 35
mcs70_b06m_s35.A10 2526.651123 1324.211182 2687750 mcs70 bvg 35
mcs70_b06m_s35.A11 628.194092 267.965302 2182151 mcs70 bvg 35
mcs70_b06m_s35.A12 896.533813 407.439270 1677188 mcs70 bvg 35
mcs70_b06m_s35.A13 325.868805 125.567162 1796184 mcs70 bvg 35
mcs70_b06m_s35.A14 323.470337 144.503647 1206176 mcs70 bvg 35
mcs70_b06m_s35.A15 2942.844727 1496.351318 1232607 mcs70 bvg 35
mcs70_b06m_s35.A16 1448.067383 686.988037 2498838 mcs70 bvg 35
mcs70_b06m_s35.A17 976.666138 371.222412 1970198 mcs70 bvg 35
mcs70_b06m_s35.A18 928.995117 367.435211 1844131 mcs70 bvg 35
mcs70_b06m_s35.A19 860.178833 413.796844 1182896 mcs70 bvg 35
mcs70_b06m_s35.A20 129.563599 51.384602 1174722 mcs70 bvg 35
mcs70_b06m_s35.A21 630.685669 318.434418 1020276 mcs70 bvg 35
mcs70_b06m_s35.A22 1336.576660 544.779358 890178 mcs70 bvg 35
mcs70_b06m_s35.A23 472.050781 217.275558 3471255 mcs70 bvg 35
mcs70_b06m_s35.A24 1698.298218 940.976379 2252536 mcs70 bvg 35
mcs70_b06m_s35.A25 427.274567 236.604752 1077971 mcs70 bvg 35
mcs70_b06m_s35.A26 1257.341064 607.105713 503069 mcs70 bvg 35
mcs70_b06m_s35.A27 1598.832275 715.578308 2463215 mcs70 bvg 35
mcs70_b06m_s35.A28 2299.035889 1170.876465 2006206 mcs70 bvg 35
mcs70_b06m_s35.A29 497.977356 201.834991 917214 mcs70 bvg 35
mcs70_b06m_s35.A30 3600.000000 2206.106689 1139606 mcs70 bvg 35
mcs70_b06m_s35.A31 1312.469727 630.740051 1617327 mcs70 bvg 35
mcs70_b06m_s35.A32 496.091217 299.347900 1776641 mcs70 bvg 35
mcs70_b06m_s35.A33 975.147034 431.540924 1251440 mcs70 bvg 35
mcs70_b06m_s35.A34 476.552490 200.782700 3600000 mcs70 bvg 35
mcs70_b06m_s35.A35 1335.231689 565.574707 3600000 mcs70 bvg 35
mcs70_b06m_s35.A36 509.580872 256.241211 2634249 mcs70 bvg 35
mcs70_b06m_s35.A37 1999.540283 991.543701 2882458 mcs70 bvg 35
mcs70_b06m_s35.A38 329.005249 133.212112 1487480 mcs70 bvg 35
mcs70_b06m_s35.A39 923.357971 427.247345 1596318 mcs70 bvg 35
mcs70_b06m_s35.A40 657.431396 326.450409 1533762 mcs70 bvg 35
mcs70_b06m_s35.A41 3566.944336 1676.595459 1594719 mcs70 bvg 35
mcs70_b06m_s35.A42 1527.091064 726.811768 3600000 mcs70 bvg 35
mcs70_b06m_s35.A43 186.781219 84.236427 810896 mcs70 bvg 35
mcs70_b06m_s35.A44 78.377541 37.109131 1263633 mcs70 bvg 35
mcs70_b06m_s35.A45 197.584274 93.040512 1000628 mcs70 bvg 35
mcs70_b06m_s35.A46 870.613586 416.637604 2066193 mcs70 bvg 35
mcs70_b06m_s35.A47 1907.315918 856.475342 3600000 mcs70 bvg 35
mcs70_b06m_s35.A48 1297.654053 609.772461 3571381 mcs70 bvg 35
mcs70_b06m_s35.A49 158.109238 67.758301 311593 mcs70 bvg 35
